Generation, ID,x1, y1, z1, power1, velocity1, x2, y2, z2, power2, velocity2, x3, y3, z3, power3, velocity3, fitness(distance from start), parent1, parent2
0.000000000000000000e+00,1.000000000000000000e+00,4.170564334388206507e-01,4.596961810723331210e-01,7.357048049849652660e-01,-9.442071390326670866e+00,8.681263241149354215e+00,5.560186218706679728e-01,6.906227031564315944e-01,6.933064464889702183e-01,3.272190177616940421e+00,9.690251974048560868e+00,5.063852720006097874e-01,4.728617169569605538e-01,8.631345241942349755e-01,9.436443450112966147e+00,7.542792720485854474e+00,7.477636063459071281e+00,nan,nan
0.000000000000000000e+00,2.000000000000000000e+00,4.042587110220273172e-01,4.786542476526695067e-01,5.971568090398817752e-01,9.948498182168306059e+00,7.668450668707849971e+00,7.467897105189388318e-01,4.461569896851063644e-01,4.105944702307545158e-01,-6.091420259953461702e+00,5.005503843922546992e+00,5.127186042860091275e-01,4.558052653658624109e-01,5.921849868705590936e-01,-6.986657520330609827e+00,6.681462328382103522e+00,6.194698347972492414e+00,nan,nan
0.000000000000000000e+00,3.000000000000000000e+00,4.096860257411227835e-01,4.876015367257741095e-01,5.983874609736332673e-01,1.634932728125326751e+00,8.235076113804874254e+00,6.576717036996482246e-01,8.022059994250825277e-01,4.264740199272351595e-01,-6.085566050681165962e+00,7.721538774429724583e+00,6.560224389574704773e-01,6.061017541350113280e-01,4.663125419407372352e-01,-3.964297813198025544e-01,5.344919739576300621e+00,4.921571014885620876e+00,nan,nan
0.000000000000000000e+00,4.000000000000000000e+00,7.605320333560505741e-01,5.217850506971053459e-01,5.277429442977357166e-01,-1.306270833026115241e+00,8.702394393327690381e+00,4.478563964854442858e-01,6.648964236248828819e-01,8.786382804733410268e-01,8.873488850367204250e+00,6.861953846618465747e+00,8.305671585982563609e-01,5.486314993471876900e-01,7.164949170325187744e-01,-3.175197313426205703e+00,8.448751603159543322e+00,4.766286744846468970e+00,nan,nan
0.000000000000000000e+00,5.000000000000000000e+00,7.282867559942480806e-01,4.390989673321535336e-01,8.967312205073558751e-01,3.816402620552470371e+00,7.672181878098656149e+00,6.460670407148193517e-01,7.417352466125586297e-01,8.412342727645369944e-01,1.389869254601034942e+00,6.941045073442477786e+00,7.680234492959796544e-01,5.612962410828072901e-01,4.844249046561354688e-01,-6.147090899637655426e+00,9.625364141844432453e+00,4.162312431819822578e+00,nan,nan
0.000000000000000000e+00,6.000000000000000000e+00,8.287450526491086933e-01,8.284539955502977504e-01,5.969544790587855143e-01,6.562812651198988156e+00,8.894236049007036016e+00,6.876537555095720844e-01,5.498956506152850032e-01,7.091425152173569391e-01,1.770978605149098328e-01,9.247107737363108981e+00,5.355651124831926069e-01,5.144113593452479538e-01,5.234196662856873683e-01,-4.993986808432571145e+00,7.421646946083111374e+00,3.859562943261172663e+00,nan,nan
0.000000000000000000e+00,7.000000000000000000e+00,4.109631367852694117e-01,4.191996389259589617e-01,7.592814417811872829e-01,1.578413279337680386e+00,5.478839261972200170e+00,7.216658383699693369e-01,6.419098597689749663e-01,6.874510345590134630e-01,-4.482932375891309107e+00,9.186205174174734367e+00,6.735421301735735611e-01,5.380723563505382945e-01,4.401404171085153139e-01,-8.101332445540645466e+00,7.335856324922673366e+00,3.771843783275391271e+00,nan,nan
0.000000000000000000e+00,8.000000000000000000e+00,4.227896034229817745e-01,6.338867484004708786e-01,5.763160077692335292e-01,-3.710165077672111789e+00,6.987329594163610658e+00,6.786201938464493377e-01,6.836810106788981933e-01,5.640923833453501679e-01,3.307317483812015624e+00,7.841760642339289156e+00,7.539605071445627527e-01,8.385891605658384318e-01,4.439509577233456405e-01,3.543812033827751229e+00,7.944251936803579994e+00,3.570167587154435385e+00,nan,nan
0.000000000000000000e+00,9.000000000000000000e+00,8.034177215578457432e-01,8.774803991472419629e-01,7.879398334639842183e-01,-2.763804374027352129e+00,6.080357163705741641e+00,8.070563523729801236e-01,7.738023585767750401e-01,7.736859870018875096e-01,5.882921162342520383e+00,5.244402352692628000e+00,6.694236052483959476e-01,6.112629916938756569e-01,8.318523109043798325e-01,-4.233989594904485898e+00,6.977798652902167831e+00,3.363972638093771117e+00,nan,nan
0.000000000000000000e+00,1.000000000000000000e+01,5.872145661281498175e-01,5.020009243331634563e-01,4.427872590671341202e-01,8.841373360020563510e+00,6.814312704273382870e+00,8.594046037381170011e-01,6.812855629554905867e-01,7.377116411262516493e-01,-6.521707103634066804e+00,5.777139845446046529e+00,5.003773330102794237e-01,5.750467050916406864e-01,8.179778286240875218e-01,-6.303991416816989712e-01,9.015627563163850056e+00,2.988924892363137520e+00,nan,nan
0.000000000000000000e+00,1.100000000000000000e+01,4.432012869691119850e-01,4.458909186786799150e-01,6.249363507242013949e-01,-3.837459151573798799e+00,5.627906024481623248e+00,8.614182362173137264e-01,4.996194964990874898e-01,4.115510507013729891e-01,-5.347216815207178620e+00,7.780111342170251909e+00,8.083828139593844941e-01,5.368752258848142889e-01,4.825755215319608715e-01,4.498451503645474858e+00,9.452772034710143600e+00,2.472206234890811150e+00,nan,nan
0.000000000000000000e+00,1.200000000000000000e+01,6.558569222803281029e-01,8.095858904317621008e-01,4.066901143419435205e-01,7.525889310619127137e+00,5.815320353293227384e+00,7.564798083625396963e-01,6.165607952117401203e-01,4.365819617744098324e-01,-6.542499630276243927e-01,5.399291749677797014e+00,8.395293882956788023e-01,6.198013079250948021e-01,6.954939425527302266e-01,9.287810137012737499e+00,8.966053399241676658e+00,1.548246487099750102e+00,nan,nan
0.000000000000000000e+00,1.300000000000000000e+01,7.641347042029495995e-01,6.230959035492624754e-01,5.793525276080323527e-01,1.999080945158451250e+00,9.822811210849923924e+00,8.575937098317265583e-01,8.957651655975318317e-01,4.679452681754126542e-01,-6.605713857122528232e+00,8.988602038371073633e+00,7.262304281031419784e-01,5.978525934501706107e-01,4.406785923035775876e-01,-8.019326897988801051e+00,9.693565999495238117e+00,7.954302382822225903e-01,nan,nan
0.000000000000000000e+00,1.400000000000000000e+01,5.613183625046909153e-01,6.376922130606276218e-01,7.387684983460888200e-01,5.166777746433693252e+00,6.981495199591718936e+00,4.780241817701648688e-01,4.329615937414958426e-01,8.761497950546592861e-01,-5.706887510779752759e+00,5.188258611347261962e+00,5.943589654055644322e-01,5.119028941521589493e-01,5.054644833568180395e-01,-5.697731787414264559e+00,5.799181226743176154e+00,7.164902240360014885e-01,nan,nan
0.000000000000000000e+00,1.500000000000000000e+01,8.029048746392737357e-01,4.086808408142897364e-01,7.293095707877084166e-01,3.022945609318439253e+00,5.569069542235541626e+00,4.930178683839608333e-01,7.717030340984756265e-01,6.760481637493944707e-01,-7.671279610201851007e+00,8.160282805341479317e+00,7.530922352355935434e-01,8.272871803021493164e-01,8.331278434291944368e-01,7.245671829657260865e+00,9.915934422838668993e+00,6.645008711382018873e-01,nan,nan
0.000000000000000000e+00,1.600000000000000000e+01,4.643011540290260530e-01,5.258743991227521342e-01,7.229155375364566538e-01,-5.443589886202762074e+00,5.824725867939724466e+00,6.230552166537903780e-01,6.677446131767651449e-01,7.804819962807029166e-01,3.965333963618424828e+00,5.453839398051731457e+00,4.884027092790864666e-01,8.798421062353299904e-01,5.185322821591888953e-01,-8.961942751883000824e-01,7.993143549705520989e+00,6.320505431563132603e-01,nan,nan
0.000000000000000000e+00,1.700000000000000000e+01,6.018147925935017906e-01,5.145191466027918548e-01,8.817656077526596636e-01,-8.136312230959120484e+00,7.335418606233824690e+00,8.566504933702783209e-01,7.839716129768385944e-01,4.797905867246954337e-01,-5.037185003654074400e+00,8.154445293524247518e+00,4.207847257269455854e-01,4.192844746204847928e-01,4.213168972866672690e-01,-4.732925801508591768e+00,7.668442003177137423e+00,6.083249505418286684e-01,nan,nan
0.000000000000000000e+00,1.800000000000000000e+01,6.335342107520980370e-01,8.343522650649977113e-01,4.393414932817426011e-01,8.590531167864817519e+00,5.585973860399943369e+00,6.847893171057788386e-01,6.388605230725333817e-01,4.876558943801034274e-01,-3.141926389142970510e+00,6.211310934129461003e+00,6.966159855345938068e-01,5.978467457671025054e-01,6.440165291977781870e-01,3.395077860829922578e+00,7.416613647543385035e+00,4.866532086474059660e-01,nan,nan
0.000000000000000000e+00,1.900000000000000000e+01,4.421050546421542160e-01,5.934860910239556642e-01,5.701892010072905359e-01,3.364006382778388371e+00,9.428220025819735284e+00,6.007466975161466216e-01,4.090081670172650008e-01,6.201988644668094963e-01,4.948142058676650024e+00,8.446876138089125519e+00,6.707230214242079214e-01,5.768237657612984570e-01,8.202169675588346642e-01,-6.180672966720579531e-01,5.273725957073164494e+00,4.203356032394729991e-01,nan,nan
0.000000000000000000e+00,2.000000000000000000e+01,7.856570621301806057e-01,4.450095155455235374e-01,4.644435854292316979e-01,-5.458274644793982944e+00,9.893759423291964339e+00,4.534480806917417506e-01,7.386883895317792881e-01,7.276471461339886204e-01,1.622756524651989274e+00,8.464573299783662463e+00,8.509128476671072860e-01,7.353751068569099880e-01,6.197351838469633556e-01,5.534099519494917629e+00,9.330912015035789153e+00,3.702514189674887546e-01,nan,nan
0.000000000000000000e+00,2.100000000000000000e+01,8.115813944906786759e-01,5.460635454447562154e-01,6.426175553388844275e-01,9.717668372450143366e+00,6.960978885642635561e+00,7.559321179356053300e-01,6.755872887988253472e-01,4.816750021253938807e-01,5.596997349127086352e+00,9.285557565597986951e+00,7.588304307619647693e-01,4.351127194099667639e-01,5.771892529260388427e-01,-8.773105061393710713e+00,5.102247043874500676e+00,3.484796612153197026e-01,nan,nan
0.000000000000000000e+00,2.200000000000000000e+01,5.853248091250230489e-01,6.117439217696043485e-01,4.929474352770602530e-01,7.753385017962344250e-01,6.699601499117086689e+00,5.903851228954846153e-01,8.315199905292780524e-01,4.267985100566596968e-01,1.945893016109707663e+00,7.254228596233136095e+00,7.928101844316638447e-01,8.265363082874780387e-01,5.818189765714735229e-01,7.365855058456840965e+00,7.072504742439155834e+00,3.018502505863172036e-01,nan,nan
0.000000000000000000e+00,2.300000000000000000e+01,7.387300537770637998e-01,5.039189524882264903e-01,6.801377083546672475e-01,-9.644830761226774740e+00,5.740551150134689529e+00,5.503887428744115295e-01,5.818993210479370681e-01,5.581155074227733826e-01,-4.491002024478294885e+00,8.420018860157865603e+00,5.823410465500196143e-01,7.213137353831391430e-01,7.766231963953711404e-01,-4.442267903301226895e+00,6.916935576245339945e+00,2.856299832622641310e-01,nan,nan
0.000000000000000000e+00,2.400000000000000000e+01,4.891141597010933428e-01,5.007182030600693112e-01,5.472165803938526807e-01,-9.698541322935522402e+00,9.064692846791228220e+00,8.021960201092392939e-01,4.256615522781304062e-01,7.951868274847467832e-01,-9.288234425539263484e+00,6.127593603005159650e+00,6.098942156514208790e-01,8.805948472501015090e-01,8.953567713002246187e-01,7.449341592674743495e+00,9.333496231565559853e+00,1.376742429178973715e-01,nan,nan
0.000000000000000000e+00,2.500000000000000000e+01,5.270354164234904992e-01,8.684301930637611244e-01,5.376510857242388086e-01,3.223155267516268907e+00,5.538950766463920594e+00,4.999202617124909320e-01,7.270962935208704625e-01,6.575649298485943817e-01,-7.265936021063845729e-01,6.980309940717404515e+00,6.910695778657558463e-01,5.629462253736579047e-01,6.074147366923273728e-01,5.120799843493434977e+00,5.199313465111482735e+00,2.864525305051274576e-02,nan,nan
1.000000000000000000e+00,2.000000000000000000e+00,4.684554412108584698e-01,5.449588980987396525e-01,7.332713947077109662e-01,7.598405799389016835e+00,9.151952708412419923e+00,6.253469200529819805e-01,6.556317613143969325e-01,6.692847595862052579e-01,3.793068553616727456e+00,8.938237161905755457e+00,7.457619245491668991e-01,7.471014406172747924e-01,5.831594897748633155e-01,-7.584142934610681452e-01,3.989561641435817929e+00,9.792647275639058790e+00,1.600000000000000000e+01,1.900000000000000000e+01
1.000000000000000000e+00,1.200000000000000000e+01,4.390117825167683119e-01,5.707624931773999100e-01,5.713964800144574196e-01,-1.579568777245076738e+01,8.913520692035119097e+00,8.800650658862227971e-01,4.140733400766996586e-01,6.707279865143676023e-01,-1.134694506337046249e+01,6.467121336592337677e+00,6.594277421868199873e-01,7.672586154404574810e-01,8.014229004717470239e-01,-1.567519018812561171e+00,7.819953159148248290e+00,8.872996122138715691e+00,1.900000000000000000e+01,2.400000000000000000e+01
1.000000000000000000e+00,1.700000000000000000e+01,4.677336885488259099e-01,6.566824148501422265e-01,6.080476515788659775e-01,3.295228648945292882e+00,8.924324379088563575e+00,6.250034441616284520e-01,8.008205420849898726e-01,7.156273297274987621e-01,1.639604660984951945e+00,8.144071629066937490e+00,7.985661167032073182e-01,5.762712343956656325e-01,3.592228610269134759e-01,-4.575295812769923032e+00,7.950225476195936558e+00,7.213188516749655221e+00,1.900000000000000000e+01,5.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,7.618315837137626945e-01,5.471991684527238720e-01,5.560933479968971360e-01,-3.629268745520944250e+00,1.044078078631565987e+01,4.539183483321633239e-01,6.286675317187334633e-01,7.287033447204857017e-01,1.098848251968719225e+01,7.044272744132070940e+00,8.359398022808643969e-01,7.971746039555769325e-01,6.567945161946514565e-01,1.453686244771230207e+00,8.254554011084932696e+00,6.301890725274317262e+00,2.000000000000000000e+01,4.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+00,8.088210666772572832e-01,4.980746942032983071e-01,6.057991257393099405e-01,-1.071995920993265727e+01,8.675038172930007008e+00,6.064200924978910834e-01,6.607692749814843003e-01,8.841232882200760201e-01,4.965631036199229520e+00,1.028521771740487623e+01,4.699802178986682843e-01,4.405123865786625403e-01,6.637721271759438046e-01,1.842905954044567807e+00,7.567608348543960695e+00,5.676023732953059842e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,2.200000000000000000e+01,4.504212313037330162e-01,6.053501677704861139e-01,9.246015362196517984e-01,3.524868374318141928e+00,9.887222910891320993e+00,6.080857745702104022e-01,7.239380561248670576e-01,8.475128877227784407e-01,3.173671972524137352e+00,8.617291504893687559e+00,6.309821612243255995e-01,5.577686105388901527e-01,5.418598937361447376e-01,-1.331793931039545242e+00,3.569919714006231093e+00,5.154973958639335940e+00,5.000000000000000000e+00,1.900000000000000000e+01
1.000000000000000000e+00,1.000000000000000000e+01,4.581883275596617122e-01,5.752881484937777401e-01,5.082484063978154332e-01,-7.695684080065925414e+00,8.287343751287869154e+00,5.901989233936107970e-01,6.087142131525620226e-01,8.058124221718756530e-01,4.149418895134580509e+00,9.898520093639644912e+00,6.370173377997165876e-01,4.565898388526754559e-01,4.460867151531542341e-01,-5.210606934598130957e-01,5.728535921400686348e+00,4.979476488086628905e+00,1.600000000000000000e+01,1.900000000000000000e+01
1.000000000000000000e+00,1.400000000000000000e+01,4.525136295119251972e-01,5.017916707888236960e-01,5.714354595676713888e-01,6.894462875988615735e+00,9.114086078501900445e+00,6.084535228920132655e-01,4.075123785068073823e-01,7.786627313333090994e-01,-5.767545269384610762e+00,7.097959433654681405e+00,5.823935916210378760e-01,1.029939152053620077e+00,8.980003825504925263e-01,6.817563036534924237e+00,3.737990658344435335e+00,4.732422692043743773e+00,1.900000000000000000e+01,2.400000000000000000e+01
1.000000000000000000e+00,7.000000000000000000e+00,5.377257605954360864e-01,4.821490026659275285e-01,5.334268123629847258e-01,3.669083053910372261e+00,9.668753387913731956e+00,6.244205111956954157e-01,8.406681517129738213e-01,5.841106889456034734e-01,4.366647073247831301e+00,7.600491058884750295e+00,6.698736155684199556e-01,5.560086861459542229e-01,6.068966958304906623e-01,-2.039456196629118701e+00,4.634275987600011248e+00,3.980404012226779642e+00,1.900000000000000000e+01,5.000000000000000000e+00
1.000000000000000000e+00,2.500000000000000000e+01,7.878373814039605350e-01,4.737304099762553178e-01,5.084840808277331092e-01,-2.724680579595807117e+00,1.039919845856619318e+01,4.536689727265738603e-01,7.527191174635938786e-01,8.910703231260675983e-01,6.400083512813830033e+00,6.908323819348908934e+00,8.428481166101410293e-01,5.659078956348325695e-01,6.448853160436991416e-01,1.107480833701641743e-01,8.234458454180870746e+00,3.693910029321213706e+00,2.000000000000000000e+01,4.000000000000000000e+00
1.000000000000000000e+00,1.100000000000000000e+01,9.054411097742145476e-01,4.542334525894010100e-01,5.698775900669423855e-01,3.699683264123585502e-01,8.674560578935935240e+00,4.988858053047100505e-01,6.561910996121895767e-01,7.822128984063303481e-01,6.312321599298983621e+00,1.094658472241256320e+01,8.243970779167204554e-01,4.668436345588909409e-01,6.753476925358885552e-01,-3.434631185514902540e-03,7.563712498577900512e+00,3.622623668218433846e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,6.635061177824757017e-01,6.210884682599009388e-01,6.371717890532018203e-01,4.013937477505878704e+00,9.472448890345042116e+00,6.529232171150883834e-01,8.484259365536908071e-01,5.659985347353414520e-01,5.481426033256470376e+00,8.786428599237373405e+00,7.698955872650252719e-01,5.547214514807380370e-01,9.192923188797179623e-01,-2.609361209081778377e+00,1.078119341371557205e+01,3.622285718450838576e+00,5.000000000000000000e+00,1.900000000000000000e+01
1.000000000000000000e+00,9.000000000000000000e+00,4.666192666667993705e-01,5.641580947023306924e-01,5.639827059725091019e-01,-9.269962145624178973e+00,8.564315228291604853e+00,6.075701661553659649e-01,4.788776134700074572e-01,5.939162548658922791e-01,3.950333351710715313e+00,5.688763553777712367e+00,7.509863847746243160e-01,9.939669584258279400e-01,5.597776670174975377e-01,-6.479825320311335402e-01,8.858053195420946935e+00,3.384840887117005259e+00,1.600000000000000000e+01,1.900000000000000000e+01
1.000000000000000000e+00,2.300000000000000000e+01,4.204347236367176333e-01,5.744168300739366240e-01,5.549352631834212346e-01,3.935514824839611236e+00,9.508122728222575759e+00,5.341242885675031582e-01,4.095070454240898328e-01,6.334638675921515638e-01,-1.614731429969545928e+01,9.149884595252837372e+00,5.863032600559249241e-01,6.174372708097810580e-01,9.078748828093279322e-01,-3.737713956399886239e+00,4.538714470982855076e+00,3.263446060735221810e+00,1.900000000000000000e+01,2.400000000000000000e+01
1.000000000000000000e+00,1.500000000000000000e+01,4.552068212701282368e-01,6.545107393683351482e-01,9.055537815496440546e-01,3.486696774422282541e+00,9.930752107014399144e+00,5.905161809083669944e-01,3.819208240355997930e-01,8.569449007606045887e-01,3.266654067387667837e+00,6.265662398983430137e+00,8.090733273280813487e-01,5.733042152521734547e-01,4.477203230788651678e-01,8.018862349707092108e-01,8.523217729936972020e+00,3.242028844730995285e+00,1.900000000000000000e+01,5.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,7.974309285090325217e-01,4.838590580191262092e-01,5.536162503171900839e-01,-2.954292438714389846e-02,8.685645455508613111e+00,4.465693014264622840e-01,6.409462371077389031e-01,7.150546140100848547e-01,8.143327601545234273e+00,7.870593296367155212e+00,8.265993126878403707e-01,6.978437174462610582e-01,6.825110799050073673e-01,-1.790319012280345845e-01,9.084869211662052635e+00,3.197212349080605254e+00,2.000000000000000000e+01,4.000000000000000000e+00
1.000000000000000000e+00,1.800000000000000000e+01,5.374669857646495741e-01,5.057750803216598534e-01,5.400916767501785509e-01,-1.923907975470379839e+00,8.683160930684016066e+00,4.542478115930165261e-01,6.722884948861831411e-01,6.035970855572363458e-01,9.937312271664101360e+00,5.818413653099219651e+00,7.455883683883663959e-01,5.164531742259204083e-01,6.463141947217228012e-01,8.877379127300066841e-02,8.195981297607586313e+00,2.887550992671186201e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+01,6.702505775824236789e-01,5.366429420175659049e-01,6.899772967161867943e-01,3.173119972418799506e+00,1.029773420513392423e+01,6.110191229516672706e-01,6.312865095969832918e-01,7.463872689765539414e-01,1.812583146955287106e+00,8.898100356184370341e+00,7.576870279439832379e-01,5.589878860814274653e-01,5.148023930618049748e-01,-2.353203665455866123e+00,5.616654818576821029e+00,2.820468352459265748e+00,5.000000000000000000e+00,1.900000000000000000e+01
1.000000000000000000e+00,2.100000000000000000e+01,4.528149111325950327e-01,5.208767328817857090e-01,5.827360881901184619e-01,8.139253796565917298e-01,1.028383381947739750e+01,6.006476642927552900e-01,5.568984757077057868e-01,5.662080460711382823e-01,3.765605488675340951e+00,9.647646603118925412e+00,6.428228645054170354e-01,7.292835804287203239e-01,9.284323111297436704e-01,-6.147144565685455087e-01,4.062353510026000869e+00,2.794398958367343422e+00,1.600000000000000000e+01,1.900000000000000000e+01
1.000000000000000000e+00,1.300000000000000000e+01,4.467466036961331155e-01,5.740982434661630052e-01,5.657647304866924021e-01,-1.317681900718530130e+01,9.193623734899215805e+00,6.789946234400410230e-01,4.144282205117644224e-01,6.605754763000044605e-01,-1.517915000985189700e+01,8.418964774188918199e+00,6.216385897998227827e-01,9.308071798287781418e-01,7.961734154047772627e-01,1.090674034269159343e+01,4.267233793094129091e+00,1.855440934747553561e+00,1.900000000000000000e+01,2.400000000000000000e+01
1.000000000000000000e+00,5.000000000000000000e+00,7.486463811374930444e-01,4.565884957853215687e-01,6.488999987620582832e-01,3.355186848478886485e+00,7.310251268494784682e+00,6.100675290456689659e-01,6.589535345397417032e-01,6.251077647440943519e-01,1.798303131217905193e+00,7.001067954216085631e+00,6.603529524967964859e-01,5.701972069501163309e-01,4.857410418277938735e-01,-6.499852677481431584e+00,1.034857258117943246e+01,1.659450100683221185e+00,1.900000000000000000e+01,5.000000000000000000e+00
1.000000000000000000e+00,1.600000000000000000e+01,7.934428271279652112e-01,4.393763523492165146e-01,4.347248735289228061e-01,-6.702323037834223562e+00,8.191070796543012733e+00,4.533939141294506259e-01,7.692331460562294998e-01,8.296863225238367834e-01,2.617996934244640528e+00,6.626221795174410012e+00,8.320356098846759529e-01,6.173261451866713934e-01,6.371304986132994008e-01,-5.915829168536683724e-01,8.944462079356535256e+00,1.627900085280319153e+00,2.000000000000000000e+01,4.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+01,2.653318121146792108e-01,5.329229440650681271e-01,5.669419589475293009e-01,-3.800607536930678876e+00,8.675117189407147933e+00,4.728155467369218323e-01,7.024466263964959101e-01,6.169200771922279669e-01,9.207915447363900441e+00,1.077033020766035776e+01,5.287710432501113722e-01,4.848702097517115228e-01,8.519346674424037591e-01,9.167298259152817153e+00,8.584541776797605550e+00,1.463633882975931222e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,1.900000000000000000e+01,6.494649870590971652e-01,5.100412335606909764e-01,1.010670499662640998e+00,3.495952397761394881e+00,7.828232720332055194e+00,5.975885992667893110e-01,8.008610718348775359e-01,6.732463991673528492e-01,1.091402782683696504e+00,8.216353846397630889e+00,7.757140002636090381e-01,5.535613358966835484e-01,9.749683478723553121e-01,2.095181135994298671e+00,5.156186737064959225e+00,1.358411051781906576e+00,5.000000000000000000e+00,1.900000000000000000e+01
1.000000000000000000e+00,1.000000000000000000e+00,4.505061047662625717e-01,6.059966191852522721e-01,6.682991229060979421e-01,-1.815135192718688728e-01,8.011297326313446376e+00,5.966240923240834215e-01,6.695178671678703175e-01,8.158681861133328939e-01,4.023368446760115624e+00,3.998063788993954759e+00,6.181759177424772655e-01,7.465459749686049751e-01,4.502239042599600061e-01,-5.624575484462259745e-01,9.345098885718599035e+00,1.063241343293362284e+00,1.600000000000000000e+01,1.900000000000000000e+01
1.000000000000000000e+00,2.600000000000000000e+01,4.719556453719354616e-01,5.258801987799990307e-01,5.436651417260860431e-01,-9.466009590066633450e+00,9.504064106776304754e+00,5.093940229527754715e-01,4.234722373205418444e-01,7.432460601762858055e-01,-3.902897253264640653e+00,7.716204890262585714e+00,6.277044467686885287e-01,6.126186626792126111e-01,8.524305804535748932e-01,-2.936341213021248286e+00,1.064447922889054077e+01,8.986023287084885514e-01,1.900000000000000000e+01,2.400000000000000000e+01
